Date,Open,High,Low,Close,Adj Close,Volume
1981-01-19,0.000000,1.020833,0.963542,0.979167,0.419932,480000
1981-01-26,0.000000,1.005208,0.979167,0.989583,0.424399,372000
1981-02-02,0.000000,1.010417,0.979167,0.984375,0.422166,612000
1981-02-09,0.000000,0.994792,0.979167,0.984375,0.422166,1893600
1981-02-16,0.000000,1.036458,0.979167,1.026042,0.440035,835200
1981-02-23,0.000000,1.208333,1.020833,1.192708,0.511513,2455200
1981-03-02,0.000000,1.223958,1.151042,1.213542,0.520448,1828800
1981-03-09,0.000000,1.328125,1.213542,1.322917,0.567355,2637600
1981-03-16,0.000000,1.401042,1.312500,1.380208,0.591926,3873600
1981-03-23,0.000000,1.406250,1.322917,1.348958,0.578524,1430400
1981-03-30,0.000000,1.463542,1.348958,1.447917,0.620964,2599200
1981-04-06,0.000000,1.458333,1.354167,1.406250,0.603094,1850400
1981-04-13,0.000000,1.494792,1.406250,1.494792,0.641067,2508000
1981-04-20,0.000000,1.500000,1.416667,1.447917,0.620964,1070400
1981-04-27,0.000000,1.505208,1.442708,1.479167,0.634366,2083200
1981-05-04,0.000000,1.473958,1.395833,1.395833,0.598626,1245600
1981-05-11,0.000000,1.489583,1.380208,1.489583,0.638833,2112000
1981-05-18,0.000000,1.520833,1.489583,1.510417,0.647768,2913600
1981-05-25,0.000000,1.604167,1.505208,1.583333,0.679039,1608000
1981-06-01,0.000000,1.708333,1.593750,1.677083,0.719245,1960800
1981-06-08,0.000000,1.708333,1.614583,1.625000,0.696909,1610400
1981-06-15,0.000000,1.635417,1.531250,1.546875,0.663403,1557600
1981-06-22,0.000000,1.609375,1.526042,1.598958,0.685740,1423200
1981-06-29,0.000000,1.598958,1.500000,1.500000,0.643300,1087200
1981-07-06,0.000000,1.494792,1.432292,1.453125,0.623197,609600
1981-07-13,0.000000,1.473958,1.437500,1.458333,0.625431,936000
1981-07-20,0.000000,1.468750,1.333333,1.343750,0.576290,3079200
1981-07-27,0.000000,1.416667,1.348958,1.395833,0.598626,568800
1981-08-03,0.000000,1.447917,1.364583,1.447917,0.620964,1072800
1981-08-10,0.000000,1.567708,1.463542,1.552083,0.665637,1029600
1981-08-17,0.000000,1.562500,1.468750,1.531250,0.656702,1591200
1981-08-24,0.000000,1.515625,1.453125,1.479167,0.634366,489600
1981-08-31,0.000000,1.484375,1.421875,1.442708,0.618730,751200
1981-09-07,0.000000,1.432292,1.385417,1.401042,0.600861,938400
1981-09-14,0.000000,1.447917,1.395833,1.416667,0.607562,1382400
1981-09-21,0.000000,1.416667,1.343750,1.354167,0.580757,748800
1981-09-28,0.000000,1.442708,1.354167,1.437500,0.616496,604800
1981-10-05,0.000000,1.552083,1.432292,1.546875,0.663403,984000
1981-10-12,0.000000,1.552083,1.484375,1.505208,0.645534,868800
1981-10-19,0.000000,1.557292,1.468750,1.536458,0.658936,679200
1981-10-26,0.000000,1.572917,1.520833,1.552083,0.665637,672000
1981-11-02,0.000000,1.625000,1.541667,1.583333,0.679039,880800
1981-11-09,0.000000,1.583333,1.552083,1.583333,0.679039,360000
1981-11-16,0.000000,1.593750,1.520833,1.520833,0.652235,6770400
1981-11-23,0.000000,1.531250,1.510417,1.520833,0.652235,1516800
1981-11-30,0.000000,1.526042,1.479167,1.479167,0.634366,823200
1981-12-07,0.000000,1.479167,1.416667,1.432292,0.614263,746400
1981-12-14,0.000000,1.447917,1.421875,1.447917,0.620964,494400
1981-12-21,0.000000,1.500000,1.416667,1.500000,0.643300,1466400
1981-12-28,0.000000,1.510417,1.479167,1.500000,0.643300,657600
1982-01-04,0.000000,1.500000,1.479167,1.489583,0.638833,472800
1982-01-11,0.000000,1.484375,1.348958,1.395833,0.598626,1675200
1982-01-18,0.000000,1.468750,1.385417,1.416667,0.607562,2287200
1982-01-25,0.000000,1.541667,1.401042,1.541667,0.661170,804000
1982-02-01,0.000000,1.546875,1.520833,1.526042,0.654469,621600
1982-02-08,0.000000,1.541667,1.484375,1.489583,0.638833,936000
1982-02-15,0.000000,1.515625,1.458333,1.458333,0.625431,928800
1982-02-22,0.000000,1.479167,1.427083,1.447917,0.620964,4387200
1982-03-01,0.000000,1.453125,1.395833,1.437500,0.616496,1569600
1982-03-08,0.000000,1.468750,1.416667,1.442708,0.618730,1641600
1982-03-15,0.000000,1.520833,1.421875,1.520833,0.652235,1140000
1982-03-22,0.000000,1.588542,1.526042,1.578125,0.676806,2035200
1982-03-29,0.000000,1.625000,1.567708,1.614583,0.692441,1363200
1982-04-05,0.000000,1.682292,1.625000,1.666667,0.714778,852000
1982-04-12,0.000000,1.666667,1.614583,1.666667,0.714778,1207200
1982-04-19,0.000000,1.744792,1.666667,1.708333,0.732648,4416000
1982-04-26,0.000000,1.739583,1.666667,1.671875,0.717012,1396800
1982-05-03,0.000000,1.791667,1.677083,1.760417,0.754984,2484000
1982-05-10,0.000000,1.796875,1.770833,1.770833,0.759452,1488000
1982-05-17,0.000000,1.791667,1.744792,1.744792,0.748283,1874400
1982-05-24,0.000000,1.765625,1.687500,1.687500,0.723713,1905600
1982-05-31,0.000000,1.718750,1.677083,1.697917,0.728180,686400
1982-06-07,0.000000,1.739583,1.697917,1.734375,0.743816,2066400
1982-06-14,0.000000,1.750000,1.682292,1.682292,0.721479,938400
1982-06-21,0.000000,1.729167,1.682292,1.697917,0.728180,720000
1982-06-28,0.000000,1.744792,1.697917,1.734375,0.743816,880800
1982-07-05,0.000000,1.734375,1.671875,1.687500,0.723713,746400
1982-07-12,0.000000,1.765625,1.640625,1.765625,0.757218,2512800
1982-07-19,0.000000,1.906250,1.718750,1.739583,0.746050,2476800
1982-07-26,0.000000,1.791667,1.739583,1.760417,0.754984,2191200
1982-08-02,0.000000,1.781250,1.729167,1.750000,0.750517,2438400
1982-08-09,0.000000,1.739583,1.692708,1.729167,0.741582,2325600
1982-08-16,0.000000,1.864583,1.734375,1.807292,0.775088,2198400
1982-08-23,0.000000,1.885417,1.796875,1.828125,0.784022,1929600
1982-08-30,0.000000,1.864583,1.807292,1.854167,0.795191,1120800
1982-09-06,0.000000,1.921875,1.843750,1.916667,0.821995,1953600
1982-09-13,0.000000,2.041667,1.937500,2.010417,0.862201,1382400
1982-09-20,0.000000,2.026042,1.968750,2.010417,0.862201,1555200
1982-09-27,0.000000,2.031250,1.968750,2.010417,0.862201,796800
1982-10-04,0.000000,2.062500,1.979167,2.052083,0.880070,1123200
1982-10-11,0.000000,2.093750,2.020833,2.031250,0.871135,2959200
1982-10-18,0.000000,2.041667,1.989583,2.020833,0.866669,3650400
1982-10-25,0.000000,2.052083,1.968750,2.031250,0.871135,1567200
1982-11-01,0.000000,2.083333,2.010417,2.046875,0.877837,2584800
1982-11-08,0.000000,2.072917,2.020833,2.046875,0.877837,1521600
1982-11-15,0.000000,2.067708,2.020833,2.067708,0.886772,2251200
1982-11-22,0.000000,2.156250,2.083333,2.130208,0.913575,1063200
1982-11-29,0.000000,2.307292,2.145833,2.291667,0.982820,1180800
1982-12-06,0.000000,2.479167,2.281250,2.354167,1.009624,1509600
1982-12-13,0.000000,2.427083,2.343750,2.385417,1.023026,1068000
1982-12-20,0.000000,2.427083,2.385417,2.416667,1.036429,796800
1982-12-27,0.000000,2.416667,2.333333,2.348958,1.007390,962400
1983-01-03,0.000000,2.343750,2.250000,2.255208,0.967184,2714400
1983-01-10,0.000000,2.244792,2.093750,2.187500,0.938146,3364800
1983-01-17,0.000000,2.234375,2.166667,2.223958,0.953782,2004000
1983-01-24,0.000000,2.333333,2.182292,2.302083,0.987287,1135200
1983-01-31,0.000000,2.312500,2.213542,2.234375,0.958249,688800
1983-02-07,0.000000,2.281250,2.187500,2.250000,0.964950,2032800
1983-02-14,0.000000,2.322917,2.062500,2.114583,0.906875,2056800
1983-02-21,0.000000,2.130208,2.052083,2.067708,0.886772,2683200
1983-02-28,0.000000,2.083333,2.031250,2.083333,0.893472,3672000
1983-03-07,0.000000,2.270833,2.098958,2.270833,0.973885,4245600
1983-03-14,0.000000,2.427083,2.239583,2.385417,1.023026,2750400
1983-03-21,0.000000,2.427083,2.328125,2.354167,1.009624,2438400
1983-03-28,0.000000,2.338542,2.286458,2.338542,1.002924,2644800
1983-04-04,0.000000,2.369792,2.296875,2.348958,1.007390,3312000
1983-04-11,0.000000,2.625000,2.333333,2.520833,1.081102,3837600
1983-04-18,0.000000,2.541667,2.437500,2.447917,1.049831,1881600
1983-04-25,0.000000,2.437500,2.229167,2.286458,0.980587,3309600
1983-05-02,0.000000,2.328125,2.166667,2.322917,0.996223,2347200
1983-05-09,0.000000,2.333333,2.218750,2.291667,0.982820,4365600
1983-05-16,0.000000,2.343750,2.239583,2.250000,0.964950,1310400
1983-05-23,0.000000,2.265625,2.197917,2.223958,0.953782,3417600
1983-05-30,0.000000,2.333333,2.197917,2.312500,0.991755,1970400
1983-06-06,0.000000,2.333333,2.208333,2.270833,0.973885,1161600
1983-06-13,0.000000,2.390625,2.255208,2.354167,1.009624,4200000
1983-06-20,0.000000,2.354167,2.192708,2.197917,0.942614,2260800
1983-06-27,0.000000,2.270833,2.151042,2.270833,0.973885,1096800
1983-07-04,0.000000,2.281250,2.197917,2.197917,0.942614,847200
1983-07-11,0.000000,2.229167,2.177083,2.213542,0.949315,984000
1983-07-18,0.000000,2.291667,2.213542,2.265625,0.971652,628800
1983-07-25,0.000000,2.260417,2.171875,2.223958,0.953782,1125600
1983-08-01,0.000000,2.343750,2.171875,2.312500,0.991755,1360800
1983-08-08,0.000000,2.333333,2.229167,2.239583,0.960483,1377600
1983-08-15,0.000000,2.296875,2.223958,2.270833,0.973885,1058400
1983-08-22,0.000000,2.322917,2.239583,2.260417,0.969418,561600
1983-08-29,0.000000,2.307292,2.255208,2.260417,0.969418,840000
1983-09-05,0.000000,2.369792,2.270833,2.359375,1.011858,1068000
1983-09-12,0.000000,2.427083,2.333333,2.395833,1.027493,3459600
1983-09-19,0.000000,2.552083,2.395833,2.531250,1.085569,2959200
1983-09-26,0.000000,2.729167,2.552083,2.645833,1.134710,2426400
1983-10-03,0.000000,2.916667,2.604167,2.875000,1.232993,2512800
1983-10-10,0.000000,2.885417,2.781250,2.791667,1.197253,1893600
1983-10-17,0.000000,2.802083,2.687500,2.708333,1.161515,900000
1983-10-24,0.000000,2.812500,2.666667,2.729167,1.170449,897600
1983-10-31,0.000000,2.822917,2.718750,2.760417,1.183851,3799200
1983-11-07,0.000000,2.812500,2.677083,2.770833,1.188319,889200
1983-11-14,0.000000,2.791667,2.562500,2.593750,1.112374,914400
1983-11-21,0.000000,2.666667,2.562500,2.656250,1.139177,583200
1983-11-28,0.000000,2.833333,2.593750,2.833333,1.215123,1138800
1983-12-05,0.000000,2.864583,2.708333,2.833333,1.215123,1147200
1983-12-12,0.000000,2.875000,2.739583,2.791667,1.197253,1273200
1983-12-19,0.000000,2.791667,2.645833,2.666667,1.143645,524400
1983-12-26,0.000000,2.739583,2.625000,2.635417,1.130243,756000
1984-01-02,0.000000,2.729167,2.583333,2.718750,1.165982,627600
1984-01-09,0.000000,2.729167,2.656250,2.677083,1.148112,1221600
1984-01-16,0.000000,2.739583,2.635417,2.677083,1.148112,1832400
1984-01-23,0.000000,2.697917,2.604167,2.625000,1.125776,667200
1984-01-30,0.000000,2.625000,2.437500,2.489583,1.067700,1040400
1984-02-06,0.000000,2.541667,2.354167,2.500000,1.072167,2163600
1984-02-13,0.000000,2.520833,2.458333,2.468750,1.058765,1466400
1984-02-20,0.000000,2.479167,2.395833,2.406250,1.031961,1807200
1984-02-27,0.000000,2.500000,2.416667,2.468750,1.058765,1617600
1984-03-05,0.000000,2.520833,2.385417,2.500000,1.072167,2436000
1984-03-12,0.000000,2.500000,2.416667,2.427083,1.040896,853200
1984-03-19,0.000000,2.447917,2.364583,2.385417,1.023026,787200
1984-03-26,0.000000,2.468750,2.375000,2.416667,1.036429,1161600
1984-04-02,0.000000,2.437500,2.385417,2.406250,1.031961,1290000
1984-04-09,0.000000,2.479167,2.385417,2.468750,1.058765,824400
1984-04-16,0.000000,2.510417,2.447917,2.479167,1.063233,960000
1984-04-23,0.000000,2.552083,2.375000,2.437500,1.045363,1885200
1984-04-30,0.000000,2.500000,2.395833,2.406250,1.031961,1249200
1984-05-07,0.000000,2.500000,2.375000,2.468750,1.058765,1706400
1984-05-14,0.000000,2.541667,2.447917,2.500000,1.072167,1336800
1984-05-21,0.000000,2.489583,2.395833,2.416667,1.036429,652800
1984-05-28,0.000000,2.541667,2.395833,2.541667,1.090036,1021200
1984-06-04,0.000000,2.572917,2.458333,2.520833,1.081102,1737600
1984-06-11,0.000000,2.572917,2.458333,2.458333,1.054298,1404000
1984-06-18,0.000000,2.718750,2.447917,2.666667,1.143645,2140800
1984-06-25,0.000000,2.666667,2.583333,2.614583,1.121308,1807200
1984-07-02,0.000000,2.666667,2.583333,2.625000,1.125776,1153200
1984-07-09,0.000000,2.895833,2.625000,2.822917,1.210655,4350000
1984-07-16,0.000000,2.854167,2.677083,2.718750,1.165982,876000
1984-07-23,0.000000,2.760417,2.583333,2.583333,1.107906,1131600
1984-07-30,0.000000,2.833333,2.552083,2.791667,1.197253,3382800
1984-08-06,0.000000,2.885417,2.760417,2.812500,1.206188,2828400
1984-08-13,0.000000,2.843750,2.781250,2.822917,1.210655,2797200
1984-08-20,0.000000,3.000000,2.770833,2.843750,1.219591,7429200
1984-08-27,0.000000,2.833333,2.583333,2.604167,1.116841,1305600
1984-09-03,0.000000,2.750000,2.562500,2.718750,1.165982,2199600
1984-09-10,0.000000,2.916667,2.687500,2.895833,1.241927,1912800
1984-09-17,0.000000,2.989583,2.864583,2.989583,1.282133,2544000
1984-09-24,0.000000,3.197917,2.958333,3.093750,1.326807,3537600
1984-10-01,0.000000,3.166667,3.072917,3.104167,1.331274,2185200
1984-10-08,0.000000,3.145833,2.916667,3.135417,1.344677,2131200
1984-10-15,0.000000,3.270833,3.114583,3.208333,1.375948,3334800
1984-10-22,0.000000,3.260417,3.187500,3.218750,1.380415,1110000
1984-10-29,0.000000,3.302083,3.177083,3.260417,1.398285,3342000
1984-11-05,0.000000,3.322917,3.093750,3.197917,1.371481,2328000
1984-11-12,0.000000,3.281250,3.177083,3.270833,1.402752,1634400
1984-11-19,0.000000,3.437500,3.197917,3.375000,1.447426,1357200
1984-11-26,0.000000,3.395833,3.208333,3.270833,1.402752,663600
1984-12-03,0.000000,3.333333,3.218750,3.229167,1.384883,1111200
1984-12-10,0.000000,3.281250,3.166667,3.197917,1.371481,890400
1984-12-17,0.000000,3.333333,3.145833,3.145833,1.349144,1180800
1984-12-24,0.000000,3.229167,3.156250,3.187500,1.367013,450000
1984-12-31,0.000000,3.239583,3.135417,3.135417,1.344677,1113600
1985-01-07,0.000000,3.281250,3.135417,3.281250,1.407220,1213200
1985-01-14,0.000000,3.333333,3.114583,3.145833,1.349144,2673600
1985-01-21,0.000000,3.177083,2.916667,3.072917,1.317873,7209600
1985-01-28,0.000000,3.250000,3.031250,3.104167,1.331274,5667600
1985-02-04,0.000000,3.302083,3.083333,3.302083,1.416154,2484000
1985-02-11,0.000000,3.406250,3.156250,3.375000,1.447426,2076000
1985-02-18,0.000000,3.395833,3.270833,3.291667,1.411687,835200
1985-02-25,0.000000,3.375000,3.239583,3.333333,1.429556,1568400
1985-03-04,0.000000,3.437500,3.354167,3.437500,1.474230,1814400
1985-03-11,0.000000,3.489583,3.416667,3.427083,1.469762,1168800
1985-03-18,0.000000,3.500000,3.385417,3.500000,1.501034,676800
1985-03-25,0.000000,3.510417,3.406250,3.500000,1.501034,1400400
1985-04-01,0.000000,3.500000,3.270833,3.354167,1.438491,2578800
1985-04-08,0.000000,3.385417,3.322917,3.354167,1.438491,1585200
1985-04-15,0.000000,3.416667,3.312500,3.333333,1.429556,3576000
1985-04-22,0.000000,3.406250,3.312500,3.395833,1.456360,1033200
1985-04-29,0.000000,3.406250,3.291667,3.364583,1.442958,1737600
1985-05-06,0.000000,3.416667,3.322917,3.395833,1.456360,1932000
1985-05-13,0.000000,3.437500,3.375000,3.427083,1.469762,1267200
1985-05-20,0.000000,3.447917,3.375000,3.427083,1.469762,2173200
1985-05-27,0.000000,3.666667,3.416667,3.656250,1.568044,3672000
1985-06-03,0.000000,4.114583,3.666667,3.802083,1.630587,6390000
1985-06-10,0.000000,3.854167,3.697917,3.739583,1.603783,1711200
1985-06-17,0.000000,4.083333,3.708333,4.083333,1.751207,2546400
1985-06-24,0.000000,4.072917,3.906250,3.937500,1.688664,1827600
1985-07-01,3.947917,4.041667,3.947917,4.000000,1.715467,1052400
1985-07-08,4.000000,4.072917,3.979167,4.031250,1.728870,1285200
1985-07-15,4.031250,4.093750,3.916667,3.937500,1.688664,1810800
1985-07-22,3.947917,3.989583,3.625000,3.645833,1.563577,1947600
1985-07-29,3.687500,3.802083,3.625000,3.791667,1.626121,2046000
1985-08-05,3.791667,3.791667,3.677083,3.718750,1.594849,1066800
1985-08-12,3.718750,3.781250,3.656250,3.656250,1.568044,1411200
1985-08-19,3.656250,3.697917,3.572917,3.572917,1.532306,1011600
1985-08-26,3.572917,3.666667,3.572917,3.645833,1.576151,1585200
1985-09-02,3.656250,3.770833,3.656250,3.739583,1.616681,817200
1985-09-09,3.739583,3.812500,3.604167,3.645833,1.576151,1542000
1985-09-16,3.645833,3.739583,3.614583,3.687500,1.594164,1261200
1985-09-23,3.697917,3.770833,3.666667,3.739583,1.616681,843600
1985-09-30,3.739583,3.947917,3.718750,3.864583,1.670720,2413200
1985-10-07,3.875000,4.031250,3.875000,4.031250,1.742772,2022000
1985-10-14,4.010417,4.093750,3.916667,4.041667,1.747276,1443600
1985-10-21,4.041667,4.052083,3.916667,3.947917,1.706746,1094400
1985-10-28,3.947917,4.177083,3.927083,4.166667,1.801315,1503600
1985-11-04,4.166667,4.239583,4.083333,4.145833,1.792309,1478400
1985-11-11,4.145833,4.260417,4.125000,4.260417,1.841845,2616000
1985-11-18,4.260417,4.447917,4.208333,4.395833,1.900387,1755600
1985-11-25,4.395833,4.520833,4.343750,4.500000,1.959724,808800
1985-12-02,4.500000,4.583333,4.447917,4.489583,1.955189,3270000
1985-12-09,4.489583,4.520833,4.385417,4.479167,1.950652,2036400
1985-12-16,4.479167,4.572917,4.395833,4.489583,1.955189,1810800
1985-12-23,4.489583,4.489583,4.302083,4.333333,1.887143,885600
1985-12-30,4.333333,4.333333,4.208333,4.260417,1.855387,1796400
1986-01-06,4.260417,4.270833,3.979167,4.062500,1.769195,2857200
1986-01-13,4.062500,4.083333,3.875000,4.020833,1.751050,2586000
1986-01-20,4.020833,4.385417,4.000000,4.385417,1.909824,1576800
1986-01-27,4.385417,4.520833,4.260417,4.385417,1.909824,2053200
1986-02-03,4.385417,4.614583,4.354167,4.416667,1.923434,2346000
1986-02-10,4.416667,4.562500,4.343750,4.562500,1.986943,1609200
1986-02-17,4.562500,4.666667,4.510417,4.604167,2.005090,1528800
1986-02-24,4.604167,4.697917,4.416667,4.687500,2.041380,1426800
1986-03-03,4.687500,4.968750,4.604167,4.937500,2.164946,2515200
1986-03-10,4.937500,5.166667,4.885417,5.156250,2.260863,2007600
1986-03-17,5.156250,5.156250,4.958333,5.000000,2.192352,1554000
1986-03-24,5.000000,5.312500,4.947917,5.239583,2.297401,1338000
1986-03-31,5.187500,5.333333,4.864583,4.895833,2.146679,2042400
1986-04-07,4.895833,5.250000,4.791667,5.197917,2.279133,1957200
1986-04-14,5.208333,5.500000,5.208333,5.385417,2.361347,1110000
1986-04-21,5.385417,5.447917,5.260417,5.302083,2.324807,986400
1986-04-28,5.302083,5.562500,5.229167,5.260417,2.306536,1890000
1986-05-05,5.260417,5.541667,5.145833,5.541667,2.429856,1291200
1986-05-12,5.531250,5.541667,5.333333,5.437500,2.384183,2623200
1986-05-19,5.468750,5.770833,5.468750,5.687500,2.493800,1875600
1986-05-26,5.687500,5.979167,5.666667,5.937500,2.618466,1216800
1986-06-02,5.937500,6.208333,5.895833,6.041667,2.664404,1657200
1986-06-09,5.989583,6.000000,5.635417,5.937500,2.618466,1512000
1986-06-16,5.937500,6.135417,5.916667,6.114583,2.696563,1974000
1986-06-23,6.104167,6.687500,6.010417,6.687500,2.949220,4624800
1986-06-30,6.687500,6.916667,6.625000,6.906250,3.045689,1707600
1986-07-07,6.885417,6.885417,6.458333,6.645833,2.930846,3273600
1986-07-14,6.625000,6.645833,6.031250,6.270833,2.765467,3121200
1986-07-21,6.250000,6.645833,6.239583,6.625000,2.921657,1395600
1986-07-28,6.604167,6.604167,6.291667,6.291667,2.774656,2144400
1986-08-04,6.270833,7.104167,6.125000,7.041667,3.105409,5332800
1986-08-11,7.083333,7.187500,6.833333,6.989583,3.082442,3384000
1986-08-18,7.000000,7.479167,6.937500,7.437500,3.279974,3027600
1986-08-25,7.416667,7.437500,7.156250,7.197917,3.189719,2198400
1986-09-01,7.197917,7.197917,6.468750,6.479167,2.871210,4302000
1986-09-08,6.458333,6.500000,5.666667,5.802083,2.571162,4708800
1986-09-15,5.822917,6.000000,5.750000,5.906250,2.617323,2520000
1986-09-22,5.906250,6.000000,5.500000,5.593750,2.478841,1966400
1986-09-29,5.531250,5.906250,5.343750,5.593750,2.478841,1650800
1986-10-06,5.531250,5.625000,5.312500,5.500000,2.437296,2970400
1986-10-13,5.406250,5.625000,5.375000,5.562500,2.464993,7102800
1986-10-20,5.593750,5.781250,5.250000,5.750000,2.548081,5140000
1986-10-27,5.750000,6.531250,5.656250,6.312500,2.797350,6433600
1986-11-03,6.312500,6.343750,5.875000,5.906250,2.617323,6576800
1986-11-10,5.906250,5.968750,5.625000,5.781250,2.576198,3415200
1986-11-17,5.718750,5.875000,5.531250,5.781250,2.576198,3467600
1986-11-24,5.812500,6.250000,5.781250,6.250000,2.785079,4614000
1986-12-01,6.218750,6.468750,5.968750,6.406250,2.854706,6176400
1986-12-08,6.437500,6.625000,6.281250,6.281250,2.799004,4442000
1986-12-15,6.250000,6.468750,6.156250,6.406250,2.854706,3618800
1986-12-22,6.375000,6.468750,6.218750,6.343750,2.826855,1759200
1986-12-29,6.312500,6.343750,6.031250,6.250000,2.785079,1278000
1987-01-05,6.281250,6.718750,6.281250,6.718750,2.993959,3582400
1987-01-12,6.718750,6.812500,6.625000,6.687500,2.980036,4846000
1987-01-19,6.687500,7.250000,6.468750,6.750000,3.007887,4801600
1987-01-26,6.625000,7.156250,6.625000,7.156250,3.188917,3985200
1987-02-02,7.093750,7.343750,7.062500,7.156250,3.188917,3698000
1987-02-09,7.093750,7.156250,6.718750,6.843750,3.049661,3015200
1987-02-16,6.843750,7.250000,6.843750,7.000000,3.119289,2468000
1987-02-23,7.000000,7.062500,6.718750,6.937500,3.091438,2194400
1987-03-02,6.843750,7.250000,6.750000,7.000000,3.134401,2772400
1987-03-09,7.000000,7.031250,6.750000,6.781250,3.036451,2240000
1987-03-16,6.781250,7.000000,6.687500,6.875000,3.078431,2722000
1987-03-23,6.968750,7.125000,6.906250,6.906250,3.092423,3767200
1987-03-30,6.781250,6.906250,6.531250,6.843750,3.064436,2938800
1987-04-06,6.937500,7.187500,6.625000,6.687500,2.994474,2821600
1987-04-13,6.656250,6.968750,5.750000,6.625000,2.966487,3899200
1987-04-20,6.656250,6.687500,6.031250,6.031250,2.700622,3849600
1987-04-27,6.000000,6.437500,5.937500,6.093750,2.728609,3537200
1987-05-04,6.093750,6.562500,6.093750,6.468750,2.896523,3712400
1987-05-11,6.406250,6.656250,6.156250,6.218750,2.784581,2080000
1987-05-18,6.218750,6.312500,5.937500,6.156250,2.756594,2100000
1987-05-25,6.187500,6.437500,6.156250,6.375000,2.870121,1498400
1987-06-01,6.437500,6.656250,6.343750,6.562500,2.954536,1772000
1987-06-08,6.531250,6.937500,6.531250,6.937500,3.123368,2334400
1987-06-15,7.000000,7.031250,6.750000,7.000000,3.151505,2566000
1987-06-22,7.000000,7.375000,7.000000,7.218750,3.249990,3721600
1987-06-29,7.156250,7.281250,6.875000,6.968750,3.137434,1740800
1987-07-06,6.968750,7.093750,6.718750,6.875000,3.095229,1854800
1987-07-13,6.875000,7.062500,6.625000,7.000000,3.151505,2144800
1987-07-20,6.968750,7.000000,6.593750,6.718750,3.024881,1886800
1987-07-27,6.687500,6.968750,6.593750,6.937500,3.123368,1967600
1987-08-03,6.875000,7.125000,6.750000,6.937500,3.123368,3601200
1987-08-10,6.875000,7.656250,6.875000,7.562500,3.404754,7814400
1987-08-17,7.593750,8.000000,7.281250,7.875000,3.545444,5590000
1987-08-24,8.000000,8.406250,7.781250,8.000000,3.620745,7429200
1987-08-31,7.968750,8.250000,7.625000,7.718750,3.493454,3825600
1987-09-07,7.656250,7.718750,7.312500,7.687500,3.479310,3203200
1987-09-14,7.750000,8.093750,7.593750,7.906250,3.578311,3906000
1987-09-21,7.937500,8.843750,7.531250,8.812500,3.988474,6306800
1987-09-28,9.312500,9.437500,8.375000,8.437500,3.818754,10700800
1987-10-05,8.500000,9.406250,8.437500,8.500000,3.847039,7835600
1987-10-12,8.500000,8.625000,7.031250,7.093750,3.210582,5479200
1987-10-19,6.812500,8.312500,5.187500,6.718750,3.040858,11378400
1987-10-26,6.250000,6.687500,5.656250,6.406250,2.899423,4743600
1987-11-02,6.343750,6.687500,6.062500,6.437500,2.913566,2638000
1987-11-09,6.343750,6.562500,5.937500,6.343750,2.871136,2126800
1987-11-16,6.281250,6.531250,6.000000,6.250000,2.828706,4684800
1987-11-23,6.250000,6.406250,6.093750,6.093750,2.774940,1997600
1987-11-30,5.937500,6.156250,5.250000,5.562500,2.533020,3422400
1987-12-07,5.562500,6.156250,5.500000,6.000000,2.732247,2144400
1987-12-14,5.968750,6.906250,5.937500,6.500000,2.959933,4354000
1987-12-21,6.468750,6.593750,6.406250,6.500000,2.959933,1305600
1987-12-28,6.375000,6.375000,6.093750,6.125000,2.789169,1324000
1988-01-04,6.156250,6.500000,6.000000,6.000000,2.732247,2518400
1988-01-11,6.000000,6.218750,5.718750,6.062500,2.760709,2182400
1988-01-18,6.187500,6.187500,5.875000,6.000000,2.732247,1519200
1988-01-25,6.062500,6.468750,5.875000,6.468750,2.945706,2674800
1988-02-01,6.531250,7.062500,5.937500,6.875000,3.130702,7182400
1988-02-08,6.750000,6.812500,6.343750,6.531250,2.974165,3042000
1988-02-15,6.562500,6.781250,6.468750,6.687500,3.045316,2892000
1988-02-22,6.656250,6.656250,6.250000,6.406250,2.917243,3930800
1988-02-29,6.406250,6.656250,6.343750,6.562500,3.006317,5702000
1988-03-07,6.562500,7.093750,6.500000,6.656250,3.049265,10387600
1988-03-14,6.687500,6.968750,6.593750,6.781250,3.106528,3066800
1988-03-21,6.687500,6.750000,6.250000,6.250000,2.863158,4158000
1988-03-28,6.250000,6.406250,6.000000,6.187500,2.834530,3047200
1988-04-04,6.187500,6.437500,6.000000,6.375000,2.920422,2956000
1988-04-11,6.375000,6.531250,5.968750,6.062500,2.777267,2809600
1988-04-18,6.000000,6.062500,5.812500,6.000000,2.748633,3145200
1988-04-25,6.000000,6.125000,5.906250,6.000000,2.748633,3258000
1988-05-02,6.062500,6.187500,5.781250,5.812500,2.662739,2835600
1988-05-09,5.781250,6.000000,5.562500,5.968750,2.734318,3741200
1988-05-16,5.968750,5.968750,5.500000,5.593750,2.562528,2471600
1988-05-23,5.593750,5.750000,5.468750,5.718750,2.638066,2090000
1988-05-30,5.750000,6.031250,5.687500,5.843750,2.695729,2386000
1988-06-06,5.906250,6.093750,5.875000,5.875000,2.710143,2656800
1988-06-13,5.937500,6.125000,5.781250,5.812500,2.681312,3272000
1988-06-20,5.843750,6.562500,5.750000,6.093750,2.811056,12848800
1988-06-27,6.093750,6.250000,6.000000,6.062500,2.796639,3515600
1988-07-04,6.125000,6.218750,5.937500,5.937500,2.738977,1944400
